route_id,agency_id,route_short_name,route_long_name,route_color,route_type
18910380,5,RS16,RS16: San Andrés Huayapam → Central de Abastos,,3
18910381,5,RS05,RS05: Oaxaca Centro → San Lorenzo Cacaotepec Etla,,3
18910389,5,RS18,RS18: Xoxocotlán-Puntos Intermedios → Oaxaca-Arrazola,,3
18910390,5,RS18,RS18: Oaxaca-Arrazola → Xoxocotlán-Puntos Intermedios,,3
18910391,5,RS16,RS16: Central de Abastos → San Andrés Huayapam,,3
18910401,5,RS19,RS19: Central de Abastos → Av. Ferrocarril,,3
18910406,5,RS19,RS19: Av. Ferrocarril → Central de Abastos,,3
18910409,5,RS20,RS20: Xoxocotlán-Oaxaca → Villa Zaachila-San Lucas-Cuilapam,,3
18910412,5,RS10,RS10: Oaxaca Centro → Santa María Atzompa,,3
18910414,5,RS22,RS22: Central de Abastos → Tlalixtac,,3
18910416,5,RS05,RS05: San Lorenzo Cacaotepec Etla → Oaxaca Centro,,3
18910427,5,RS20,RS20: Villa Zaachila-San Lucas-Cuilapam → Xoxocotlán-Oaxaca,,3
18910428,5,RS22,RS22: Tlalixtac → Central de Abastos,,3
18910435,5,RS25,RS25: San Javier Xoxocotlán → Central de Abastos,,3
18910455,5,RS26,RS26: Central de Abastos → Tlacolula Cd. Yagul,,3
18910461,5,RS25,RS25: Central de Abastos → San Javier Xoxocotlán,,3
18910469,5,RS24,RS24: El Tule → Central de Abastos,,3
18910487,5,RS27,RS27: Central de Abastos → Huayapam,,3
18910500,5,RS24,RS24: Central de Abastos → El Tule,,3
18910506,5,RS26,RS26: Tlacolula Cd. Yagul → Central de Abastos,,3
18910508,5,RS10,RS10: Santa María Atzompa → Oaxaca Centro,,3
18910509,5,RS27,RS27: Huayapam → Central de Abastos,,3
19133123,1,R16,R16: Plaza del Valle → Libramiento Viguera,,3
