agency_id,fare_id,price,currency_type,payment_method
0,0,0,PEN,0
0,1,0,PEN,0
0,2,0,PEN,0
0,3,0,PEN,0
0,4,0,PEN,0
1,5,0,PEN,0
1,6,0,PEN,0
1,7,0,PEN,0
1,8,0,PEN,0
2,9,0,PEN,0
2,10,0,PEN,0
2,11,0,PEN,0
2,12,0,PEN,0
2,13,0,PEN,0
2,14,0,PEN,0
2,15,0,PEN,0
2,16,0,PEN,0
2,17,0,PEN,0
2,18,0,PEN,0
2,19,0,PEN,0
2,20,0,PEN,0
3,21,0,PEN,0
4,22,0,PEN,0
4,23,0,PEN,0
5,24,0,PEN,0
5,25,0,PEN,0
6,26,0,PEN,0
6,27,0,PEN,0
6,28,0,PEN,0
6,29,0,PEN,0
6,30,0,PEN,0
6,31,0,PEN,0
5,32,0,PEN,0
7,33,0,PEN,0
7,34,0,PEN,0
7,35,0,PEN,0
7,36,0,PEN,0
7,37,0,PEN,0
7,38,0,PEN,0
7,39,0,PEN,0
7,40,0,PEN,0
8,41,0,PEN,0
8,42,0,PEN,0
8,43,0,PEN,0
9,44,0,PEN,0
10,45,0,PEN,0
11,46,0,PEN,0
11,47,0,PEN,0
11,48,0,PEN,0
11,49,0,PEN,0
12,50,0,PEN,0
12,51,0,PEN,0
12,52,0,PEN,0
12,53,0,PEN,0
12,54,0,PEN,0
12,55,0,PEN,0
12,56,0,PEN,0
12,57,0,PEN,0
13,58,0,PEN,0
13,59,0,PEN,0
13,60,0,PEN,0
13,61,0,PEN,0
13,62,0,PEN,0
14,63,0,PEN,0
14,64,0,PEN,0
14,65,0,PEN,0
14,66,0,PEN,0
15,67,0,PEN,0
15,68,0,PEN,0
15,69,0,PEN,0
15,70,0,PEN,0
15,71,0,PEN,0
16,72,0,PEN,0
16,73,0,PEN,0
16,74,0,PEN,0
17,75,0,PEN,0
17,76,0,PEN,0
18,77,0,PEN,0
18,78,0,PEN,0
18,79,0,PEN,0
18,80,0,PEN,0
18,81,0,PEN,0
18,82,0,PEN,0
18,83,0,PEN,0
18,84,0,PEN,0
18,85,0,PEN,0
19,86,0,PEN,0
19,87,0,PEN,0
20,88,0,PEN,0
20,89,0,PEN,0
20,90,0,PEN,0
20,91,0,PEN,0
21,92,0,PEN,0
22,93,0,PEN,0
22,94,0,PEN,0
23,95,0,PEN,0
23,96,0,PEN,0
23,97,0,PEN,0
23,98,0,PEN,0
23,99,0,PEN,0
24,100,0,PEN,0
24,101,0,PEN,0
25,102,0,PEN,0
25,103,0,PEN,0
25,104,0,PEN,0
8,105,0,PEN,0
26,106,0,PEN,0
26,107,0,PEN,0
9,108,0,PEN,0
9,109,0,PEN,0
27,110,0,PEN,0
27,111,0,PEN,0
3,112,0,PEN,0
3,113,0,PEN,0
3,114,0,PEN,0
9,115,0,PEN,0
10,116,0,PEN,0
10,117,0,PEN,0
10,118,0,PEN,0
10,119,0,PEN,0
10,120,0,PEN,0
11,121,0,PEN,0
11,122,0,PEN,0
13,123,0,PEN,0
15,124,0,PEN,0
16,125,0,PEN,0
28,126,0,PEN,0
28,127,0,PEN,0
28,128,0,PEN,0
21,129,0,PEN,0
27,130,0,PEN,0
28,131,0,PEN,0
27,132,0,PEN,0
29,133,0,PEN,0
29,134,0,PEN,0
27,135,0,PEN,0
27,136,0,PEN,0
25,137,0,PEN,0
29,138,0,PEN,0
29,139,0,PEN,0
29,140,0,PEN,0
29,141,0,PEN,0
29,142,0,PEN,0
30,143,0,PEN,0
30,144,0,PEN,0
29,145,0,PEN,0
29,146,0,PEN,0
29,147,0,PEN,0
31,148,0,PEN,0
32,149,0,PEN,0
31,150,0,PEN,0
31,151,0,PEN,0
32,152,0,PEN,0
31,153,0,PEN,0
32,154,0,PEN,0
31,155,0,PEN,0
31,156,0,PEN,0
33,157,0,PEN,0
32,158,0,PEN,0
32,159,0,PEN,0
32,160,0,PEN,0
34,161,0,PEN,0
34,162,0,PEN,0
35,163,0,PEN,0
34,164,0,PEN,0
34,165,0,PEN,0
21,166,0,PEN,0
35,167,0,PEN,0
35,168,0,PEN,0
5,169,0,PEN,0
3,170,0,PEN,0
5,171,0,PEN,0
21,172,0,PEN,0
21,173,0,PEN,0
21,174,0,PEN,0
21,175,0,PEN,0
21,176,0,PEN,0
35,177,0,PEN,0
35,178,0,PEN,0
35,179,0,PEN,0
1,180,0,PEN,0
3,181,0,PEN,0
1,182,0,PEN,0
5,183,0,PEN,0
31,184,0,PEN,0
23,185,0,PEN,0
33,186,0,PEN,0
36,187,0,PEN,0
36,188,0,PEN,0
36,189,0,PEN,0
36,190,0,PEN,0
36,191,0,PEN,0
36,192,0,PEN,0
29,193,0,PEN,0
29,194,0,PEN,0
18,195,0,PEN,0
18,196,0,PEN,0
22,197,0,PEN,0
22,198,0,PEN,0
32,199,0,PEN,0
32,200,0,PEN,0
5,201,0,PEN,0
5,202,0,PEN,0
5,203,0,PEN,0
5,204,0,PEN,0
37,205,0,PEN,0
37,206,0,PEN,0
37,207,0,PEN,0
