stop_id,stop_name,stop_lat,stop_lon,stop_desc
13546545243,unnamed,-8.0950012,-79.0269907,13(0-1-4-47-5-51-57-59-62-7-78-8-9)
13546545977,unnamed,-8.0922674,-79.0199207,5(0-5-69-79-83)
13546545181,unnamed,-8.0928692,-79.0177695,6(0-17-5-69-79-83)
13546545976,unnamed,-8.0941722,-79.0153012,11(0-12-14-17-40-47-5-69-72-79-83)
13546545180,unnamed,-8.0955967,-79.0131353,6(0-40-5-72-79-83)
13546545974,unnamed,-8.0971678,-79.0106446,5(0-25-5-54-58)
13546545215,unnamed,-8.0991114,-79.0082032,13(0-13-16-25-31-33-51-52-54-56-58-62-80)
13546546014,unnamed,-8.1017614,-79.0104063,13(0-13-16-25-31-33-51-52-54-56-58-62-80)
13546546043,unnamed,-8.1041752,-79.0106145,12(0-1-13-31-57-58-59-7-78-8-80-9)
13546545231,unnamed,-8.1089068,-79.0123393,11(0-1-13-57-58-59-7-78-8-80-9)
13546546042,unnamed,-8.1115319,-79.0135767,11(0-1-13-57-58-59-7-78-8-80-9)
13546545233,unnamed,-8.113926,-79.014746,18(0-1-13-22-24-28-32-4-57-58-59-62-7-78-8-80-81-9)
13546546052,unnamed,-8.1164039,-79.0164486,23(0-1-13-22-24-27-28-30-32-4-48-57-58-59-62-65-68-7-78-8-80-81-9)
13546545240,unnamed,-8.1211376,-79.0207348,22(0-13-22-24-28-30-4-48-57-58-59-60-62-65-68-7-73-77-78-8-80-9)
13546545236,unnamed,-8.122784,-79.0224984,30(0-13-18-19-22-24-28-30-39-4-42-44-45-48-57-58-59-60-62-65-67-68-7-70-73-77-78-8-80-9)
13546545242,unnamed,-8.124507,-79.0246367,20(0-13-14-24-28-4-43-48-50-52-57-58-59-62-65-7-8-80-84-9)
5069523013,AMS-36,-8.1259685,-79.0277456,20(0-13-14-24-28-4-43-48-50-52-57-58-59-62-65-7-8-80-84-9)
13546545908,unnamed,-8.1271661,-79.0304563,4(0-12-37-50)
13546546196,unnamed,-8.1339475,-79.0357809,4(0-1-12-37)
13546546195,unnamed,-8.1367137,-79.0375234,4(0-1-12-37)
13546545385,unnamed,-8.1367921,-79.0395374,4(0-1-12-57)
13546545400,unnamed,-8.1358544,-79.0423196,4(0-1-12-57)
13546546194,unnamed,-8.1371477,-79.0439149,5(0-1-12-25-57)
13546546193,unnamed,-8.1397377,-79.0462118,5(0-1-12-25-57)
13546545398,unnamed,-8.1419808,-79.0481355,5(0-1-12-25-57)
13546545387,unnamed,-8.1436942,-79.0490274,1(0)
13546545388,unnamed,-8.145435,-79.0469949,1(0)
13546545389,unnamed,-8.1476653,-79.0444878,3(0-25-58)
13546546198,unnamed,-8.1485718,-79.0468642,3(0-25-58)
13546545405,unnamed,-8.1485167,-79.0498466,4(0-25-57-58)
1091301861,Calle Callao y Avenida Manuel Seoane,-8.1468076,-79.0518622,1(0)
13546545406,unnamed,-8.1456969,-79.050862,4(0-1-25-57)
13546545407,unnamed,-8.1427463,-79.0484424,5(0-1-12-25-57)
13546546199,unnamed,-8.1400331,-79.0461648,5(0-1-12-25-57)
13546546184,unnamed,-8.1373327,-79.0438407,5(0-1-12-25-57)
13546545399,unnamed,-8.1368126,-79.0400983,5(0-1-12-25-57)
13546546186,unnamed,-8.1337548,-79.035325,5(0-1-12-25-37)
13546545907,unnamed,-8.1309298,-79.0328825,5(0-12-25-37-50)
13546545909,unnamed,-8.1274259,-79.0301981,5(0-12-25-37-50)
13546546046,unnamed,-8.126564,-79.0288382,24(0-14-17-2-24-28-4-43-46-49-50-52-55-57-58-59-61-64-65-7-8-80-84-9)
