agency_id,fare_id,price,currency_type,payment_method
0,0,0,USD,0
0,1,0,USD,0
1,2,0,USD,0
2,3,0,USD,0
0,4,0,USD,0
0,5,0,USD,0
3,6,0,USD,0
3,7,0,USD,0
3,8,0,USD,0
1,9,0,USD,0
3,10,0,USD,0
3,11,0,USD,0
1,12,0,USD,0
3,13,0,USD,0
4,14,0,USD,0
3,15,0,USD,0
3,16,0,USD,0
5,17,0,USD,0
4,18,0,USD,0
1,19,0,USD,0
3,20,0,USD,0
2,21,0,USD,0
2,22,0,USD,0
3,23,0,USD,0
3,24,0,USD,0
3,25,0,USD,0
3,26,0,USD,0
6,27,0,USD,0
3,28,0,USD,0
5,29,0,USD,0
7,30,7.5,USD,0
7,31,7.5,USD,0
8,32,4,USD,0
8,33,3.5,USD,0
9,34,0,USD,0
9,35,0,USD,0
10,36,0,USD,0
10,37,0,USD,0
9,38,0,USD,0
9,39,0,USD,0
10,40,0,USD,0
10,41,0,USD,0
11,42,0,USD,0
12,43,0,USD,0
12,44,0,USD,0
11,45,0,USD,0
11,46,0,USD,0
13,47,0,USD,0
13,48,0,USD,0
13,49,0,USD,0
13,50,0,USD,0
2,51,0,USD,0
2,52,0,USD,0
14,53,0,USD,0
15,54,0,USD,0
15,55,0,USD,0
11,56,0,USD,0
16,57,0,USD,0
11,58,0,USD,0
11,59,0,USD,0
17,60,0,USD,0
17,61,0,USD,0
18,62,0,USD,0
18,63,0,USD,0
19,64,0,USD,0
19,65,0,USD,0
19,66,0,USD,0
19,67,0,USD,0
4,68,0,USD,0
2,69,0,USD,0
2,70,0,USD,0
1,71,0,USD,0
1,72,0,USD,0
20,73,0,USD,0
20,74,0,USD,0
21,75,0,USD,0
21,76,0,USD,0
3,77,0,USD,0
22,78,0,USD,0
2,79,0,USD,0
23,80,0,USD,0
23,81,0,USD,0
24,82,0,USD,0
9,83,0,USD,0
9,84,0,USD,0
25,85,0,USD,0
25,86,0,USD,0
11,87,0,USD,0
3,88,0,USD,0
3,89,0,USD,0
25,90,0,USD,0
18,91,0,USD,0
18,92,0,USD,0
26,93,0,USD,0
3,94,0,USD,0
25,95,0,USD,0
25,96,0,USD,0
14,97,0,USD,0
14,98,0,USD,0
27,99,0,USD,0
27,100,0,USD,0
28,101,0,USD,0
28,102,0,USD,0
13,103,0,USD,0
13,104,0,USD,0
29,105,0,USD,0
29,106,0,USD,0
21,107,0,USD,0
21,108,0,USD,0
3,109,0,USD,0
3,110,0,USD,0
