stop_id,stop_name,stop_lat,stop_lon
4491341158,Calle Ciruelos y Calle Cuachepil,15.8826498,-97.0947567
4491341159,Calle Ciruelos,15.8824063,-97.0935768
4491341199,Calle Ciruelos,15.882217,-97.0923595
2027267110,Calle Ciruelos y Calle Huanacaxtle,15.8820268,-97.0912497
4491341206,Calle Huanacaxtle,15.881774,-97.0913253
2027267099,Calle Huanacaxtle,15.8816118,-97.091383
2027267083,Calle Huanacaxtle,15.8812496,-97.091512
4491341208,Calle Huanacaxtle,15.8810458,-97.0915846
6274545885,Calle Huanacaxtle,15.880834,-97.09166
6311030833,Calle Huanacaxtle,15.8805624,-97.0917261
6274546257,Calle Huanacaxtle,15.8803714,-97.0918001
2027267071,Calle Huanacaxtle y Calle Raúl González,15.8801552,-97.0918623
2027267070,Calle Raúl González,15.8800565,-97.0918885
6817962872,Calle Raúl González,15.8800237,-97.0917269
6274545385,Calle Raúl González,15.8798849,-97.0909517
4491341209,Calle Raúl González,15.8797266,-97.0900676
2027267056,Calle Raúl González,15.8797087,-97.0899679
8424894649,Calle Raúl González,15.8795297,-97.0889682
2027267052,Calle Raúl González,15.8795181,-97.0889033
2594568434,Calle Raúl González,15.8792311,-97.0872996
6817965105,Calle Raúl González,15.8789267,-97.0856494
4491341240,Calle Raúl González,15.8788359,-97.0852981
6274546180,Calle Raúl González,15.8787323,-97.0848777
6274546514,Calle Raúl González,15.87852,-97.084174
6274546526,Calle Raúl González,15.8784112,-97.0837821
2027267030,Calle Raúl González,15.878211,-97.0830985
6817962884,Calle Raúl González,15.8781593,-97.0828721
2594568425,Calle Raúl González,15.8781325,-97.0826489
6817965124,Calle Raúl González,15.8781249,-97.0825159
6274546256,Calle Raúl González,15.8779717,-97.0798403
6274546702,Calle Raúl González,15.8779372,-97.0792374
6274545655,Calle Raúl González,15.8778692,-97.0780949
2027267023,Calle Raúl González y Calle Salinas de Gortari,15.8778307,-97.0772794
1954995915,Calle Salinas de Gortari,15.8777275,-97.0772673
469303147,Calle Salinas de Gortari,15.8774579,-97.0772606
5775943810,Calle Salinas de Gortari y Avenida Oaxaca,15.875593,-97.0773933
13015526802,Avenida Oaxaca,15.8754237,-97.0773572
10285001048,Avenida Oaxaca,15.8752979,-97.077319
13015526801,Avenida Oaxaca,15.8751695,-97.0772754
5775943792,Avenida Oaxaca,15.8750222,-97.0772187
10285001049,Avenida Oaxaca,15.8749238,-97.0771701
13015508100,Avenida Oaxaca,15.8748393,-97.0771171
5775943808,Avenida Oaxaca,15.8747561,-97.0770527
10285001050,Avenida Oaxaca,15.8746697,-97.0769696
5775943782,Avenida Oaxaca,15.874589,-97.0768677
10285001047,Avenida Oaxaca,15.8745304,-97.0767416
5775943799,Avenida Oaxaca,15.8744717,-97.0766048
8456131463,Avenida Oaxaca,15.8744085,-97.076401
8456131466,Avenida Oaxaca,15.8743096,-97.0760631
8478977312,Avenida Oaxaca,15.8741386,-97.0754792
2027266850,Avenida Oaxaca y Calle Cuarta Poniente,15.8740913,-97.0753177
4491341099,Avenida Oaxaca,15.8739841,-97.0749566
6370750611,Avenida Oaxaca,15.8738873,-97.0746173
5917171383,Avenida Oaxaca y Calle Tercera Poniente,15.873748,-97.0741506
