trip_id,start_time,end_time,headway_secs,exact_times
0,05:00:00,23:00:00,300,1
1,05:00:00,23:00:00,300,1
2,05:00:00,23:00:00,300,1
3,05:00:00,23:00:00,300,1
4,05:00:00,23:00:00,300,1
5,05:00:00,23:00:00,300,1
6,05:00:00,23:00:00,300,1
7,05:00:00,23:00:00,300,1
8,05:00:00,23:00:00,300,1
9,05:00:00,23:00:00,300,1
10,05:00:00,23:00:00,300,1
11,05:00:00,23:00:00,300,1
12,05:00:00,23:00:00,300,1
13,05:00:00,23:00:00,300,1
14,04:45:00,23:00:00,300,1
15,04:45:00,23:00:00,300,1
16,04:45:00,23:00:00,300,1
17,04:45:00,23:00:00,300,1
18,04:45:00,23:00:00,300,1
19,04:45:00,23:00:00,300,1
20,04:45:00,23:00:00,300,1
21,04:45:00,23:00:00,300,1
22,04:45:00,23:00:00,300,1
23,05:00:00,22:30:00,300,1
24,04:45:00,23:00:00,300,1
25,04:45:00,23:00:00,300,1
26,05:00:00,22:30:00,300,1
27,04:45:00,23:00:00,300,1
28,04:45:00,23:00:00,300,1
29,04:45:00,23:00:00,300,1
30,04:45:00,23:00:00,300,1
31,04:45:00,23:00:00,300,1
32,04:45:00,23:00:00,300,1
33,04:45:00,23:00:00,300,1
34,04:45:00,23:00:00,300,1
35,04:45:00,23:00:00,300,1
36,04:45:00,23:00:00,300,1
37,04:45:00,23:00:00,300,1
38,05:00:00,22:30:00,300,1
39,04:45:00,23:00:00,300,1
40,04:45:00,23:00:00,300,1
41,05:00:00,22:30:00,300,1
42,05:00:00,22:30:00,300,1
43,04:45:00,23:00:00,300,1
44,05:00:00,22:30:00,300,1
45,05:00:00,22:30:00,300,1
46,05:00:00,22:30:00,300,1
47,04:30:00,21:40:00,300,1
48,05:00:00,22:30:00,300,1
49,04:30:00,21:40:00,300,1
50,05:00:00,22:30:00,300,1
51,05:00:00,22:30:00,300,1
52,05:30:00,22:30:00,300,1
53,05:00:00,22:30:00,300,1
54,04:45:00,23:00:00,300,1
55,04:45:00,23:00:00,300,1
56,04:45:00,23:00:00,300,1
57,05:30:00,22:30:00,300,1
58,05:00:00,22:30:00,300,1
59,04:45:00,23:00:00,300,1
60,04:45:00,23:00:00,300,1
61,04:45:00,23:00:00,300,1
62,05:00:00,22:30:00,300,1
63,05:00:00,22:30:00,300,1
64,04:30:00,21:40:00,300,1
65,05:30:00,22:30:00,300,1
66,05:30:00,22:30:00,300,1
67,04:45:00,23:00:00,300,1
68,04:45:00,23:00:00,300,1
69,04:45:00,23:00:00,300,1
70,04:45:00,23:00:00,300,1
71,04:45:00,23:00:00,300,1
72,04:45:00,23:00:00,300,1
73,04:45:00,23:00:00,300,1
74,04:45:00,23:00:00,300,1
75,04:45:00,23:00:00,300,1
76,04:45:00,23:00:00,300,1
77,05:00:00,22:00:00,300,1
78,04:30:00,21:40:00,300,1
79,05:00:00,22:30:00,300,1
80,05:00:00,22:30:00,300,1
81,05:00:00,22:30:00,300,1
82,05:00:00,22:30:00,300,1
83,05:00:00,22:30:00,300,1
84,05:00:00,22:30:00,300,1
85,05:00:00,22:30:00,300,1
86,05:00:00,22:30:00,300,1
87,05:00:00,22:30:00,300,1
88,05:00:00,22:30:00,300,1
89,05:00:00,22:00:00,300,1
90,05:00:00,22:30:00,300,1
91,05:00:00,22:30:00,300,1
92,05:00:00,22:30:00,300,1
93,05:30:00,22:30:00,300,1
94,05:30:00,22:30:00,300,1
95,05:30:00,22:30:00,300,1
96,05:30:00,22:30:00,300,1
97,05:00:00,22:00:00,300,1
98,05:00:00,22:00:00,300,1
99,05:00:00,22:00:00,300,1
100,05:00:00,22:00:00,300,1
101,05:00:00,22:00:00,300,1
102,05:00:00,22:00:00,300,1
103,04:45:00,22:00:00,300,1
104,04:45:00,22:00:00,300,1
105,04:45:00,22:00:00,300,1
106,04:45:00,22:00:00,300,1
107,04:45:00,22:00:00,300,1
108,04:45:00,22:00:00,300,1
109,04:45:00,22:00:00,300,1
110,04:45:00,22:00:00,300,1
111,04:45:00,22:00:00,300,1
112,04:45:00,22:00:00,300,1
113,05:00:00,23:00:00,300,1
114,05:00:00,23:00:00,300,1
115,04:45:00,22:00:00,300,1
116,04:45:00,22:00:00,300,1
117,04:45:00,22:00:00,300,1
118,04:45:00,22:00:00,300,1
119,04:45:00,22:00:00,300,1
120,04:45:00,22:00:00,300,1
121,04:45:00,22:00:00,300,1
122,04:45:00,22:00:00,300,1
123,04:45:00,22:00:00,300,1
124,04:45:00,22:00:00,300,1
125,04:45:00,22:00:00,300,1
126,04:45:00,22:00:00,300,1
127,04:45:00,22:00:00,300,1
128,04:45:00,22:00:00,300,1
129,04:45:00,22:00:00,300,1
130,04:45:00,22:00:00,300,1
131,04:45:00,22:00:00,300,1
132,04:45:00,22:00:00,300,1
133,04:45:00,22:00:00,300,1
134,04:45:00,22:00:00,300,1
135,04:45:00,22:00:00,300,1
136,04:45:00,22:00:00,300,1
137,04:20:00,23:30:00,300,1
138,04:20:00,23:30:00,300,1
139,04:20:00,23:30:00,300,1
