trip_id,route_id,service_id,shape_id
495,19361995,Mo-Su,19361995
496,19366753,Mo-Su,19366753
497,19366979,Mo-Su,19366979
498,19367206,Mo-Su,19367206
499,19367447,Mo-Su,19367447
500,19367448,Mo-Su,19367448
501,19367449,Mo-Su,19367449
502,19367456,Mo-Su,19367456
503,19367458,Mo-Su,19367458
504,19367460,Mo-Su,19367460
505,19367488,Mo-Su,19367488
506,19367696,Mo-Su,19367696
507,19369172,Mo-Su,19369172
508,19369180,Mo-Su,19369180
509,19369181,Mo-Su,19369181
510,19369185,Mo-Su,19369185
511,19369195,Mo-Su,19369195
512,19369199,Mo-Su,19369199
513,19369214,Mo-Su,19369214
514,19369219,Mo-Su,19369219
515,19369229,Mo-Su,19369229
516,19369234,Mo-Su,19369234
517,19369238,Mo-Su,19369238
518,19369241,Mo-Su,19369241
519,19369243,Mo-Su,19369243
520,19369250,Mo-Su,19369250
521,19369253,Mo-Su,19369253
522,19369254,Mo-Su,19369254
523,19369255,Mo-Su,19369255
524,19369256,Mo-Su,19369256
525,19369257,Mo-Su,19369257
526,19369264,Mo-Su,19369264
527,19369265,Mo-Su,19369265
528,19369271,Mo-Su,19369271
529,19369272,Mo-Su,19369272
530,19369278,Mo-Su,19369278
531,19369279,Mo-Su,19369279
532,19369288,Mo-Su,19369288
533,19369291,Mo-Su,19369291
534,19369292,Mo-Su,19369292
535,19369293,Mo-Su,19369293
536,19369298,Mo-Su,19369298
537,19369425,Mo-Su,19369425
538,19369426,Mo-Su,19369426
539,19369432,Mo-Su,19369432
540,19369434,Mo-Su,19369434
541,19369435,Mo-Su,19369435
542,19369436,Mo-Su,19369436
543,19369453,Mo-Su,19369453
544,19369467,Mo-Su,19369467
545,19369474,Mo-Su,19369474
546,19369475,Mo-Su,19369475
547,19369476,Mo-Su,19369476
548,19369479,Mo-Su,19369479
549,19369480,Mo-Su,19369480
550,19369484,Mo-Su,19369484
551,19369485,Mo-Su,19369485
552,19369486,Mo-Su,19369486
553,19369488,Mo-Su,19369488
554,19369489,Mo-Su,19369489
555,19369491,Mo-Su,19369491
556,19369492,Mo-Su,19369492
557,19369503,Mo-Su,19369503
558,19369508,Mo-Su,19369508
559,19369513,Mo-Su,19369513
560,19369514,Mo-Su,19369514
561,19369516,Mo-Su,19369516
562,19369517,Mo-Su,19369517
563,19369540,Mo-Su,19369540
564,19369544,Mo-Su,19369544
565,19369569,Mo-Su,19369569
566,19369681,Mo-Su,19369681
567,19369768,Mo-Su,19369768
568,19369927,Mo-Su,19369927
569,19370079,Mo-Su,19370079
570,19370082,Mo-Su,19370082
571,19370105,Mo-Su,19370105
572,19370138,Mo-Su,19370138
