agency_id,fare_id,price,currency_type,payment_method
0,0,0.0,BOB,0
0,1,0.0,BOB,0
0,2,0.0,BOB,0
0,3,0.0,BOB,0
1,4,0.0,BOB,0
2,5,0.0,BOB,0
3,6,0.0,BOB,0
4,7,0.0,BOB,0
3,8,0.0,BOB,0
5,9,0.0,BOB,0
6,10,0.0,BOB,0
6,11,0.0,BOB,0
6,12,0.0,BOB,0
5,13,0.0,BOB,0
6,14,0.0,BOB,0
6,15,0.0,BOB,0
6,16,0.0,BOB,0
6,17,0.0,BOB,0
7,18,0.0,BOB,0
5,19,0.0,BOB,0
8,20,0.0,BOB,0
5,21,0.0,BOB,0
5,22,0.0,BOB,0
9,23,0.0,BOB,0
6,24,0.0,BOB,0
6,25,0.0,BOB,0
10,26,0.0,BOB,0
6,27,0.0,BOB,0
6,28,0.0,BOB,0
6,29,0.0,BOB,0
11,30,0.0,BOB,0
6,31,0.0,BOB,0
6,32,0.0,BOB,0
6,33,0.0,BOB,0
6,34,0.0,BOB,0
6,35,0.0,BOB,0
6,36,0.0,BOB,0
6,37,0.0,BOB,0
6,38,0.0,BOB,0
6,39,0.0,BOB,0
6,40,0.0,BOB,0
6,41,0.0,BOB,0
6,42,0.0,BOB,0
6,43,0.0,BOB,0
6,44,0.0,BOB,0
6,45,0.0,BOB,0
6,46,0.0,BOB,0
6,47,0.0,BOB,0
6,48,0.0,BOB,0
6,49,0.0,BOB,0
6,50,0.0,BOB,0
6,51,0.0,BOB,0
6,52,0.0,BOB,0
6,53,0.0,BOB,0
6,54,0.0,BOB,0
6,55,0.0,BOB,0
6,56,0.0,BOB,0
12,57,0.0,BOB,0
2,58,0.0,BOB,0
11,59,0.0,BOB,0
12,60,0.0,BOB,0
12,61,0.0,BOB,0
13,62,0.0,BOB,0
14,63,0.0,BOB,0
15,64,0.0,BOB,0
