shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
9085564,-17.3816254,-66.1600073,459
9085564,-17.3812656,-66.1601037,460
9085564,-17.3812656,-66.1601037,461
9085564,-17.3812309,-66.1601133,462
9085564,-17.3812309,-66.1601133,463
9085564,-17.3811615,-66.1601178,464
9085564,-17.3811615,-66.1601178,465
9085564,-17.3811056,-66.1601128,466
9085564,-17.3810518,-66.1601035,467
9085564,-17.3810518,-66.1601035,468
9085564,-17.3809733,-66.1600813,469
9085564,-17.3809733,-66.1600813,470
9085564,-17.3809214,-66.1600548,471
9085564,-17.3809214,-66.1600548,472
9085564,-17.3808931,-66.1600361,473
9085564,-17.3808623,-66.1600223,474
9085564,-17.3808623,-66.1600223,475
9085564,-17.3808052,-66.1600111,476
9085564,-17.3807474,-66.1600168,477
9085564,-17.3806932,-66.1600388,478
9085564,-17.380647,-66.1600756,479
9085564,-17.3806216,-66.1601112,480
9085564,-17.3805937,-66.1601655,481
9085564,-17.3805937,-66.1601655,482
9085564,-17.3805898,-66.1601869,483
9085564,-17.3805898,-66.1601869,484
9085564,-17.3805422,-66.1602277,485
9085564,-17.3804889,-66.1602599,486
9085564,-17.3804314,-66.1602828,487
9085564,-17.3804314,-66.1602828,488
9085564,-17.3785742,-66.1608144,489
9085564,-17.3782283,-66.1609201,490
9085564,-17.3781611,-66.1609406,491
9085564,-17.3781611,-66.1609406,492
9085564,-17.3780494,-66.1609747,493
9085564,-17.3780494,-66.1609747,494
9085564,-17.3779672,-66.1609998,495
9085564,-17.3777775,-66.1610576,496
9085564,-17.3777775,-66.1610576,497
9085564,-17.3775416,-66.1609478,498
9085564,-17.3774801,-66.1609283,499
9085564,-17.3774086,-66.1609231,500
9085564,-17.3774086,-66.1609231,501
9085564,-17.376691,-66.1608937,502
9085564,-17.3759936,-66.1608652,503
9085564,-17.3758735,-66.1608577,504
9085564,-17.3752311,-66.1608295,505
9085564,-17.3749499,-66.1608178,506
9085564,-17.3742942,-66.1607907,507
9085564,-17.373898,-66.1607743,508
9085564,-17.3736481,-66.1607688,509
9085564,-17.3735151,-66.1607628,510
9085564,-17.3735151,-66.1607628,511
9085564,-17.3732145,-66.1607388,512
9085564,-17.3730364,-66.1606987,513
9085564,-17.3730364,-66.1606987,514
9085564,-17.3727538,-66.1606221,515
9085564,-17.3726825,-66.1606043,516
9085564,-17.3726825,-66.1606043,517
9085564,-17.3726348,-66.1605923,518
9085564,-17.3725908,-66.1605812,519
9085564,-17.3725908,-66.1605812,520
9085564,-17.3725763,-66.1607827,521
9085564,-17.3725756,-66.160793,522
9085564,-17.3725699,-66.1608853,523
9085564,-17.3725601,-66.1610422,524
9085564,-17.3725213,-66.1616667,525
9085564,-17.372462,-66.1625305,526
9085564,-17.3724567,-66.1626071,527
9085564,-17.3724567,-66.1626071,528
9085564,-17.3724486,-66.1627243,529
9085564,-17.3724486,-66.1627243,530
9085564,-17.3724444,-66.1628076,531
9085564,-17.3724437,-66.1628193,532
9085564,-17.3724339,-66.1629565,533
9085564,-17.3723902,-66.1636863,534
9085564,-17.372384,-66.1637796,535
9085564,-17.372384,-66.1637796,536
9085564,-17.3723806,-66.1638592,537
9085564,-17.372305,-66.1650447,538
9085564,-17.37225,-66.1659248,539
9085564,-17.37225,-66.1659248,540
9085564,-17.372244,-66.1660108,541
9085564,-17.3721954,-66.1667106,542
9085564,-17.3721954,-66.1667106,543
9085564,-17.3721398,-66.1676251,544
9085564,-17.3721398,-66.1676251,545
9085564,-17.3720994,-66.1682109,546
9085564,-17.3720962,-66.1682737,547
9085564,-17.3720962,-66.1682737,548
9085564,-17.3720694,-66.1682884,549
